flow,history_flow,speed,history_speed,weather,weatherDeg,weatherDegScale
893,808,343.1666667,320.7222222,0,0,0
967,913.5666667,319.5,316.5777778,0,0,0
806,978.4666667,346.5,313.725,0,0,0
769,1039.433333,330,313.5111111,0,0,0
829,1084.116667,337.1666667,312.025,0,0,0
858,1096.933333,346,312.3333333,0,0,0
840,1120.533333,340.1666667,312.6722222,0,0,0
808,1142.966667,345.3333333,313.5611111,0,0,0
1066,1168.883333,337.8333333,314.7083333,0,0,0
1146,1174.366667,325.8333333,314.1777778,0,0,0
1138,1182.683333,318.6666667,311.7,0,0,0
1194,1209.5,317,313.3833333,0,0,0
1190,1192.433333,321.3333333,314.6222222,0,0,0
1348,1208.616667,313.6666667,317.1194444,0,0,0
1246,1213.016667,313.5,316.275,0,0,0
1347,1219.333333,327.8333333,316.9888889,0,0,0
1295,1226.166667,318.6666667,312.3555556,0,0,0
1215,1229.35,321.3333333,315.9388889,0,0,0
1210,1208.833333,322.5,316.9944444,0,0,0
1017,1197.9,308.6666667,320.7277778,0,0,0
1189,1188.233333,320.3333333,318.6777778,0,0,0
1208,1170.633333,317.1666667,318.9111111,0,0,0
1170,1164.366667,322.1666667,315.7138889,0,0,0
1154,1150.133333,317.6666667,313.5277778,0,0,0
1219,1120.133333,323.6666667,318.5055556,0,0,0
1181,1115.233333,318,315.4222222,0,0,0
1140,1107.8,312.1666667,314.5166667,0,0,0
1160,1085.333333,319.6666667,311.4666667,0,0,0
1179,1063.966667,328.6666667,314.8194444,0,0,0
1068,1010.7,321.3333333,312.8277778,0,0,0
1074,988.3166667,322.1666667,311.0361111,0,0,0
1093,966.2333333,321.1666667,317.1,0,0,0
1132,967.7333333,322.1666667,314.4083333,0,0,0
1098,970.9666667,337.3333333,315.1138889,0,0,0
1103,942.9166667,340.6666667,317.3833333,0,0,0
1108,952.4166667,344.6666667,316.2638889,0,0,0
989,944.9333333,333.8333333,320.8277778,0,0,0
1047,979.9166667,340.5,318.2833333,0,0,0
1100,1003.166667,347.5,318.3722222,0,0,0
1136,1012.7,344.5,312.2166667,0,0,0
1123,1032.8,340.8333333,305.55,0,0,0
1120,1051.766667,341.1666667,311.9,0,0,0
1150,1065.3,335.3333333,314.4166667,0,0,0
1191,1070.283333,336.8333333,312.4638889,0,0,0
1206,1094.4,340.8333333,306.3277778,0,0,0
1237,1108.466667,322.3333333,303.8277778,0,0,0
1248,1094.966667,323.3333333,302.3694444,0,0,0
1214,1101.066667,327.1666667,304.3833333,0,0,0
1140,1100.033333,328.6666667,302.6055556,0,0,0
1185,1120.133333,320.5,302.95,0,0,0
1320,1108.933333,322.8333333,308.7111111,0,0,0
1221,1115.866667,325.6666667,304.3388889,0,0,0
1243,1112.866667,320.3333333,300.7944444,0,0,0
1176,1110.766667,325.3333333,307.4888889,0,0,0
1183,1112.05,341,313.1694444,0,0,0
1168,1107.033333,322.3333333,311.0805556,0,0,0
1162,1128.833333,318.8333333,310.6444444,0,0,0
1278,1124.616667,324.5,312.6055556,0,0,0
1206,1122.666667,326.5,310.5166667,0,0,0
1321,1140.433333,322.1666667,310.6277778,0,0,0
1329,1138.266667,315,316.8444444,0,0,0
1328,1150.5,324.3333333,315.2777778,0,0,0
1237,1153.533333,312,314.5,0,0,0
1308,1144.533333,314.1666667,315.4722222,0,0,0
1291,1124.2,321.1666667,316.4388889,0,0,0
1287,1139.266667,317.5,312.0388889,0,0,0
1335,1130.333333,331.1666667,312.9222222,0,0,0
1269,1121.5,321,313.6222222,0,0,0
1273,1099.816667,327,312.6555556,0,0,0
1248,1082,328.3333333,314.1388889,0,0,0
1238,1042.766667,340.3333333,309.7333333,0,0,0
1190,1018.766667,353,310.2166667,0,0,0
1112,958.2,326.8333333,311.1111111,0,0,0
1150,927.3666667,332.5,309.5888889,0,0,0
1019,891.7,341.8333333,308.7111111,0,0,0
1016,868.8666667,328,310.7222222,0,0,0
925,848.0166667,323.8333333,307.2111111,0,0,0
1049,799.4,329.8333333,313.9,0,0,0
904,741.6666667,322.1666667,317.9333333,0,0,0
848,710.5,318,322.4888889,0,0,0
834,694.3,328,319.7722222,0,0,0
821,677.4,325,320.2611111,0,0,0
736,635.55,321.5,323.8694444,0,0,0
730,626.4333333,319.6666667,321.7222222,0,0,0
748,591.75,309.5,318.45,0,0,0
695,558.2333333,325.8333333,318.0833333,0,0,0
663,550.9,322.8333333,320.9833333,0,0,0
596,521.85,318.5,318.7888889,0,0,0
566,500.0666667,305.1666667,309.6055556,0,0,0
558,480.4,312,311.5222222,0,0,0
582,468.6,310.8333333,310.0666667,0,0,0
546,448.9666667,309,306.925,0,0,0
501,429.1333333,308.6666667,308.8888889,0,0,0
514,412.4333333,314,309.0388889,0,0,0
462,389.1,317.8333333,309.6833333,0,0,0
413,367.5666667,323,314.9444444,0,0,0
400,341.9833333,324.3333333,318.7527778,0,0,0
404,316.6,325.5,312.1,0,0,0
396,293.9333333,310.5,318.3388889,0,0,0
388,275.6333333,309.3333333,311.7777778,0,0,0
383,260.3333333,310.3333333,309.8805556,0,0,0
324,239.3,319.1666667,309.0277778,0,0,0
311,228.9166667,320.6666667,307.7777778,0,0,0
256,216.3,322,312.6333333,0,0,0
265,206.5666667,316.6666667,306.0555556,0,0,0
241,198.7666667,334.1666667,306.4111111,0,0,0
226,194.4,344.1666667,313.9805556,0,0,0
221,182.1833333,347.3333333,315.4305556,0,0,0
220,171.1,343.6666667,314.0555556,0,0,0
209,166.5,343.8333333,314.4777778,0,0,0
217,153.5333333,343.3333333,313.7916667,0,0,0
178,158.5944444,340.6666667,304.5740741,0,0,0
186,147.9388889,347.8333333,299.6898148,0,0,0
164,145.2,348.8333333,301.6222222,0,0,0
161,138.2333333,335,305.0944444,0,0,0
192,135.5,325.5,309.0055556,0,0,0
146,132.1,343.1666667,308.3555556,0,0,0
203,132.3,332.5,305.7333333,0,0,0
168,124.4,335.1666667,305.3833333,0,0,0
143,126.9666667,329.6666667,310.4555556,0,0,0
116,119.3833333,322,305.7722222,0,0,0
158,121.6333333,329.3333333,300.2277778,0,0,0
136,120.6166667,331.6666667,303.2138889,0,0,0
157,124.4,334.5,305.2833333,0,0,0
127,128.7833333,341.6666667,312.7611111,0,0,0
131,129,323.1666667,318.4611111,0,0,0
165,125.3166667,327.1666667,317.6861111,0,0,0
161,133.5,333.5,316.6,0,0,0
158,151.7,324.8333333,313.5833333,0,0,0
168,153.9166667,299.5,315.8833333,0,0,0
190,171.2333333,283.8333333,317.3777778,0,0,0
196,186.1,297.3333333,316.3833333,0,0,0
233,201.8333333,287.1666667,314.5555556,0,0,0
275,220.8666667,301.8333333,316.3944444,0,0,0
242,243.3833333,291.3333333,317.0055556,0,0,0
357,278.3,300.6666667,315.1972222,0,0,0
372,320.9666667,303.3333333,318.1055556,0,0,0
457,350.9333333,272.6666667,315.5416667,0,0,0
464,387.7,264,314.7388889,0,0,0
532,431.4,251.3333333,314.7,0,0,0
554,491.2,263.6666667,315.6,0,0,0
604,559.6333333,309.8333333,314.9277778,0,0,0
674,640.2166667,331.3333333,318.0166667,0,0,0
765,715.35,331,318.1777778,0,0,0
793,808,324.3333333,320.7222222,0,0,0
786,913.5666667,317.8333333,316.5777778,0,0,0
926,978.4666667,328.6666667,313.725,0,0,0
915,1039.433333,320.1666667,313.5111111,0,0,0
1024,1084.116667,318.1666667,312.025,0,0,0
995,1096.933333,313,312.3333333,0,0,0
1055,1120.533333,306.5,312.6722222,0,0,0
1105,1142.966667,314.3333333,313.5611111,0,0,0
1038,1168.883333,291.8333333,314.7083333,0,0,0
1110,1174.366667,305.8333333,314.1777778,0,0,0
1161,1182.683333,292.8333333,311.7,0,0,0
1160,1209.5,180,313.3833333,0,0,0
1200,1192.433333,185.5,314.6222222,0,0,0
1171,1208.616667,189.1666667,317.1194444,0,0,0
1198,1213.016667,176,316.275,0,0,0
1228,1219.333333,186,316.9888889,0,0,0
1182,1226.166667,183.8333333,312.3555556,0,0,0
1290,1229.35,180.5,315.9388889,0,0,0
1265,1208.833333,180.1666667,316.9944444,0,0,0
1281,1197.9,182.3333333,320.7277778,0,0,0
1221,1188.233333,180,318.6777778,0,0,0
1182,1170.633333,280.8333333,318.9111111,0,0,0
1240,1164.366667,304.1666667,315.7138889,0,0,0
1249,1150.133333,320.8333333,313.5277778,0,0,0
1201,1120.133333,319.5,318.5055556,0,0,0
1259,1115.233333,321.1666667,315.4222222,0,0,0
1078,1107.8,305.5,314.5166667,0,0,0
1076,1085.333333,306.3333333,311.4666667,0,0,0
1157,1063.966667,315.8333333,314.8194444,0,0,0
1054,1010.7,314.1666667,312.8277778,0,0,0
1019,988.3166667,323.8333333,311.0361111,0,0,0
1027,966.2333333,303.1666667,317.1,0,0,0
938,967.7333333,292.3333333,314.4083333,0,0,0
944,970.9666667,332.1666667,315.1138889,0,0,0
914,942.9166667,351,317.3833333,0,0,0
861,952.4166667,349.3333333,316.2638889,0,0,0
799,944.9333333,349.8333333,320.8277778,0,0,0
830,979.9166667,352.6666667,318.2833333,0,0,0
883,1003.166667,342.3333333,318.3722222,0,0,0
923,1012.7,344,312.2166667,0,0,0
970,1032.8,343.5,305.55,0,0,0
1157,1051.766667,345.8333333,311.9,0,0,0
873,1065.3,337.5,314.4166667,0,0,0
887,1070.283333,337.5,312.4638889,0,0,0
898,1094.4,318.6666667,306.3277778,0,0,0
921,1108.466667,328.8333333,303.8277778,0,0,0
967,1094.966667,321,302.3694444,0,0,0
1013,1101.066667,324.5,304.3833333,0,0,0
1021,1100.033333,312.8333333,302.6055556,0,0,0
1027,1120.133333,328,302.95,0,0,0
1026,1108.933333,316.8333333,308.7111111,0,0,0
966,1115.866667,332.8333333,304.3388889,0,0,0
973,1112.866667,324.8333333,300.7944444,0,0,0
1019,1110.766667,321.8333333,307.4888889,0,0,0
1054,1112.05,314.6666667,313.1694444,0,0,0
1030,1107.033333,326.3333333,311.0805556,0,0,0
1072,1128.833333,325,310.6444444,0,0,0
1087,1124.616667,305.1666667,312.6055556,0,0,0
1054,1122.666667,304.6666667,310.5166667,0,0,0
1053,1140.433333,303,310.6277778,0,0,0
1126,1138.266667,292.6666667,316.8444444,0,0,0
1169,1150.5,287.5,315.2777778,0,0,0
1123,1153.533333,276.1666667,314.5,0,0,0
1175,1144.533333,284.6666667,315.4722222,0,0,0
1223,1124.2,271.8333333,316.4388889,0,0,0
1169,1139.266667,257.3333333,312.0388889,0,0,0
1050,1130.333333,313.5,312.9222222,0,0,0
1153,1121.5,278.1666667,313.6222222,0,0,0
1157,1099.816667,290,312.6555556,0,0,0
1107,1082,283.1666667,314.1388889,0,0,0
1008,1042.766667,302.5,309.7333333,0,0,0
951,1018.766667,297.1666667,310.2166667,0,0,0
1046,958.2,312.5,311.1111111,0,0,0
931,927.3666667,318,309.5888889,0,0,0
909,891.7,307.8333333,308.7111111,0,0,0
878,868.8666667,294.5,310.7222222,0,0,0
895,848.0166667,258,307.2111111,0,0,0
830,799.4,325.6666667,313.9,0,0,0
759,741.6666667,312,317.9333333,0,0,0
694,710.5,311,322.4888889,0,0,0
677,694.3,314.6666667,319.7722222,0,0,0
723,677.4,259.6666667,320.2611111,0,0,0
653,635.55,208,323.8694444,0,0,0
648,626.4333333,238.8333333,321.7222222,0,0,0
702,591.75,284.6666667,318.45,0,0,0
632,558.2333333,305.8333333,318.0833333,0,0,0
593,550.9,318,320.9833333,0,0,0
576,521.85,305,318.7888889,0,0,0
508,500.0666667,308.6666667,309.6055556,0,0,0
511,480.4,302.3333333,311.5222222,0,0,0
520,468.6,311.5,310.0666667,0,0,0
499,448.9666667,310.6666667,306.925,0,0,0
442,429.1333333,321.6666667,308.8888889,0,0,0
436,412.4333333,303.3333333,309.0388889,0,0,0
463,389.1,299.1666667,309.6833333,0,0,0
428,367.5666667,287.5,314.9444444,0,0,0
371,341.9833333,304.3333333,318.7527778,0,0,0
342,316.6,309.3333333,312.1,0,0,0
333,293.9333333,314.3333333,318.3388889,0,0,0
309,275.6333333,304.3333333,311.7777778,0,0,0
254,260.3333333,284.3333333,309.8805556,0,0,0
296,239.3,320.5,309.0277778,0,0,0
273,228.9166667,306.5,307.7777778,0,0,0
226,216.3,313,312.6333333,0,0,0
236,206.5666667,298.1666667,306.0555556,0,0,0
250,198.7666667,316.8333333,306.4111111,0,0,0
184,194.4,304.8333333,313.9805556,0,0,0
201,182.1833333,310.8333333,315.4305556,0,0,0
185,171.1,314.8333333,314.0555556,0,0,0
169,166.5,299,314.4777778,0,0,0
179,153.5333333,307.8333333,313.7916667,0,0,0
181,158.5944444,310,304.5740741,0,0,0
180,147.9388889,317.8333333,299.6898148,0,0,0
157,145.2,322.1666667,301.6222222,0,0,0
149,138.2333333,324.8333333,305.0944444,0,0,0
157,135.5,333.6666667,309.0055556,0,0,0
154,132.1,332,308.3555556,0,0,0
148,132.3,333.1666667,305.7333333,0,0,0
146,124.4,310.5,305.3833333,0,0,0
146,126.9666667,321.1666667,310.4555556,0,0,0
143,119.3833333,311.3333333,305.7722222,0,0,0
114,121.6333333,316.5,300.2277778,0,0,0
162,120.6166667,313,303.2138889,0,0,0
133,124.4,308.6666667,305.2833333,0,0,0
141,128.7833333,300.6666667,312.7611111,0,0,0
120,129,308,318.4611111,0,0,0
158,125.3166667,308.8333333,317.6861111,0,0,0
146,133.5,307.8333333,316.6,0,0,0
157,151.7,307.3333333,313.5833333,0,0,0
155,153.9166667,280,315.8833333,0,0,0
200,171.2333333,293.8333333,317.3777778,0,0,0
237,186.1,273.8333333,316.3833333,0,0,0
236,201.8333333,280,314.5555556,0,0,0
255,220.8666667,309,316.3944444,0,0,0
260,243.3833333,288.3333333,317.0055556,0,0,0
310,278.3,314.5,315.1972222,0,0,0
332,320.9666667,323.5,318.1055556,0,0,0
328,350.9333333,309.1666667,315.5416667,0,0,0
392,387.7,309.3333333,314.7388889,0,0,0
425,431.4,305.1666667,314.7,0,0,0
456,491.2,303.6666667,315.6,0,0,0
514,559.6333333,297.5,314.9277778,0,0,0
587,640.2166667,312.6666667,318.0166667,0,0,0
619,715.35,311.6666667,318.1777778,0,0,0
601,808,312.6666667,320.7222222,0,0,0
661,913.5666667,319.1666667,316.5777778,0,0,0
754,978.4666667,313.3333333,313.725,0,0,0
758,1039.433333,309.6666667,313.5111111,0,0,0
791,1084.116667,317,312.025,0,0,0
855,1096.933333,322.8333333,312.3333333,0,0,0
785,1120.533333,324.1666667,312.6722222,0,0,0
949,1142.966667,320.3333333,313.5611111,0,0,0
935,1168.883333,313.5,314.7083333,0,0,0
952,1174.366667,313.6666667,314.1777778,0,0,0
901,1182.683333,328.3333333,311.7,0,0,0
970,1209.5,313,313.3833333,0,0,0
957,1192.433333,336.8333333,314.6222222,0,0,0
1015,1208.616667,329,317.1194444,0,0,0
1045,1213.016667,321.1666667,316.275,0,0,0
1037,1219.333333,328.8333333,316.9888889,0,0,0
1103,1226.166667,332,312.3555556,0,0,0
1036,1229.35,323,315.9388889,0,0,0
1135,1208.833333,312.5,316.9944444,0,0,0
1014,1197.9,321,320.7277778,0,0,0
1010,1188.233333,313,318.6777778,0,0,0
1021,1170.633333,315.3333333,318.9111111,0,0,0
1113,1164.366667,313.5,315.7138889,0,0,0
1009,1150.133333,310.1666667,313.5277778,0,0,0
1056,1120.133333,270.5,318.5055556,0,0,0
981,1115.233333,287.1666667,315.4222222,0,0,0
987,1107.8,318.6666667,314.5166667,0,0,0
987,1085.333333,278,311.4666667,0,0,0
898,1063.966667,290.5,314.8194444,0,0,0
947,1010.7,297.3333333,312.8277778,0,0,0
900,988.3166667,312.1666667,311.0361111,0,0,0
896,966.2333333,298.5,317.1,0,0,0
853,967.7333333,310.8333333,314.4083333,0,0,0
877,970.9666667,315.3333333,315.1138889,0,0,0
804,942.9166667,296.3333333,317.3833333,0,0,0
811,952.4166667,299.8333333,316.2638889,0,0,0
902,944.9333333,307.3333333,320.8277778,0,0,0
878,979.9166667,314.1666667,318.2833333,0,0,0
700,1003.166667,308.3333333,318.3722222,0,0,0
693,1012.7,318.1666667,312.2166667,0,0,0
657,1032.8,310.5,305.55,0,0,0
675,1051.766667,309,311.9,0,0,0
720,1065.3,319,314.4166667,0,0,0
777,1070.283333,331.6666667,312.4638889,0,0,0
660,1094.4,322.8333333,306.3277778,0,0,0
720,1108.466667,323.3333333,303.8277778,0,0,0
872,1094.966667,318.3333333,302.3694444,0,0,0
750,1101.066667,314.5,304.3833333,0,0,0
641,1100.033333,303.6666667,302.6055556,0,0,0
727,1120.133333,325.5,302.95,0,0,0
983,1108.933333,317.8333333,308.7111111,0,0,0
1124,1115.866667,312.3333333,304.3388889,0,0,0
1121,1112.866667,314.5,300.7944444,0,0,0
1080.5,1110.766667,304.5,307.4888889,0,0,0
1075,1112.05,308.1666667,313.1694444,0,0,0
1101,1107.033333,319,311.0805556,0,0,0
1149,1128.833333,314.6666667,310.6444444,0,0,0
1107,1124.616667,320.5,312.6055556,0,0,0
1102,1122.666667,284.8333333,310.5166667,0,0,0
1164.5,1140.433333,295.5,310.6277778,0,0,0
992,1138.266667,285.1666667,316.8444444,0,0,0
971,1150.5,303.3333333,315.2777778,0,0,0
1033,1153.533333,287.1666667,314.5,0,0,0
1067,1144.533333,295.6666667,315.4722222,0,0,0
1027,1124.2,324,316.4388889,0,0,0
1054,1139.266667,312.6666667,312.0388889,0,0,0
1138,1130.333333,309.5,312.9222222,0,0,0
1063,1121.5,309.4166667,313.6222222,0,0,0
1036,1099.816667,308,312.6555556,0,0,0
1048,1082,316,314.1388889,0,0,0
1040.5,1042.766667,327.4166667,309.7333333,0,0,0
1029,1018.766667,314.6666667,310.2166667,0,0,0
1004,958.2,327.8333333,311.1111111,0,0,0
943.5,927.3666667,334.5,309.5888889,0,0,0
878,891.7,332.5,308.7111111,0,0,0
1011,868.8666667,326.5,310.7222222,0,0,0
770,848.0166667,325.0833333,307.2111111,0,0,0
862,799.4,327.8333333,313.9,0,0,0
818,741.6666667,325.5,317.9333333,0,0,0
813.5,710.5,332.75,322.4888889,0,0,0
748.5,694.3,326.3333333,319.7722222,0,0,0
742,677.4,323.5,320.2611111,0,0,0
758,635.55,314.5,323.8694444,0,0,0
673,626.4333333,321,321.7222222,0,0,0
693,591.75,313.5,318.45,0,0,0
636,558.2333333,309.3333333,318.0833333,0,0,0
603,550.9,296.5,320.9833333,0,0,0
619,521.85,252.8333333,318.7888889,0,0,0
551,500.0666667,267,309.6055556,0,0,0
568,480.4,296.3333333,311.5222222,0,0,0
490,468.6,311.6666667,310.0666667,0,0,0
453.5,448.9666667,258.0833333,306.925,0,0,0
493,429.1333333,289.8333333,308.8888889,0,0,0
506,412.4333333,285.8333333,309.0388889,0,0,0
395.5,389.1,270.9166667,309.6833333,0,0,0
415,367.5666667,271.1666667,314.9444444,0,0,0
371,341.9833333,273,318.7527778,0,0,0
329,316.6,288.6666667,312.1,0,0,0
337,293.9333333,282.8333333,318.3388889,0,0,0
277,275.6333333,273.9166667,311.7777778,0,0,0
300,260.3333333,301.1666667,309.8805556,0,0,0
244,239.3,296.5,309.0277778,0,0,0
227.5,228.9166667,287.3333333,307.7777778,0,0,0
219,216.3,283.8333333,312.6333333,0,0,0
213,206.5666667,280.3333333,306.0555556,0,0,0
223,198.7666667,304.8333333,306.4111111,0,0,0
170,194.4,317.0833333,313.9805556,0,0,0
190,182.1833333,332.3333333,315.4305556,0,0,0
195,171.1,331.3333333,314.0555556,0,0,0
178,166.5,340.5,314.4777778,0,0,0
153,153.5333333,330,313.7916667,0,0,0
169,158.5944444,331.5,304.5740741,0,0,0
153,147.9388889,330.5,299.6898148,0,0,0
168,145.2,346,301.6222222,0,0,0
138,138.2333333,328.6666667,305.0944444,0,0,0
141,135.5,322.5,309.0055556,0,0,0
146,132.1,321.5,308.3555556,0,0,0
121,132.3,319.3333333,305.7333333,0,0,0
138,124.4,327.5,305.3833333,0,0,0
143,126.9666667,322.6666667,310.4555556,0,0,0
143,119.3833333,319.6666667,305.7722222,0,0,0
122,121.6333333,315,300.2277778,0,0,0
122,120.6166667,319.8333333,303.2138889,0,0,0
180,124.4,317.1666667,305.2833333,0,0,0
127,128.7833333,321.3333333,312.7611111,0,0,0
130,129,306.8333333,318.4611111,0,0,0
136,125.3166667,321.5,317.6861111,0,0,0
164,133.5,325.5,316.6,0,0,0
157,151.7,318.5,313.5833333,0,0,0
154,153.9166667,323.1666667,315.8833333,0,0,0
182,171.2333333,321.3333333,317.3777778,0,0,0
184,186.1,317,316.3833333,0,0,0
220,201.8333333,329.5,314.5555556,0,0,0
229,220.8666667,332.6666667,316.3944444,0,0,0
269,243.3833333,332.3333333,317.0055556,0,0,0
309,278.3,342,315.1972222,0,0,0
354,320.9666667,337,318.1055556,0,0,0
476,350.9333333,338.8333333,315.5416667,0,0,0
443,387.7,345.3333333,314.7388889,0,0,0
537,431.4,347.5,314.7,0,0,0
615,491.2,349,315.6,0,0,0
647,559.6333333,335,314.9277778,0,0,0
835,640.2166667,332.5,318.0166667,0,0,0
902,715.35,337,318.1777778,0,0,0
1043,808,332.8333333,320.7222222,0,0,0
1172,913.5666667,330.5,316.5777778,0,0,0
1231,978.4666667,333.5,313.725,0,0,0
1264,1039.433333,334.6666667,313.5111111,0,0,0
1368,1084.116667,327.5,312.025,0,0,0
1357,1096.933333,331.6666667,312.3333333,0,0,0
1436,1120.533333,328.3333333,312.6722222,0,0,0
1317,1142.966667,335.5,313.5611111,0,0,0
1220,1168.883333,320,314.7083333,0,0,0
1398,1174.366667,327.8333333,314.1777778,0,0,0
1358,1182.683333,326.5,311.7,0,0,0
1298,1209.5,321.6666667,313.3833333,0,0,0
1292,1192.433333,321.1666667,314.6222222,0,0,0
1317,1208.616667,322.8333333,317.1194444,0,0,0
1356,1213.016667,323.8333333,316.275,0,0,0
1339,1219.333333,322.6666667,316.9888889,0,0,0
1328,1226.166667,317,312.3555556,0,0,0
1266,1229.35,312.8333333,315.9388889,0,0,0
1233,1208.833333,327.8333333,316.9944444,0,0,0
1270,1197.9,321.3333333,320.7277778,0,0,0
1185,1188.233333,316.1666667,318.6777778,0,0,0
1254,1170.633333,319.5,318.9111111,0,0,0
1154,1164.366667,322.8333333,315.7138889,0,0,0
1160,1150.133333,339.3333333,313.5277778,0,0,0
1198,1120.133333,331.5,318.5055556,0,0,0
1086,1115.233333,336.5,315.4222222,0,0,0
1140,1107.8,331.6666667,314.5166667,0,0,0
1020,1085.333333,325.3333333,311.4666667,0,0,0
1061,1063.966667,350.5,314.8194444,0,0,0
1166,1010.7,336,312.8277778,0,0,0
1020,988.3166667,336.8333333,311.0361111,0,0,0
1022,966.2333333,342.8333333,317.1,0,0,0
949,967.7333333,320.3333333,314.4083333,0,0,0
993,970.9666667,331.6666667,315.1138889,0,0,0
929,942.9166667,324.8333333,317.3833333,0,0,0
1005,952.4166667,328.1666667,316.2638889,0,0,0
1032,944.9333333,316,320.8277778,0,0,0
989,979.9166667,320.6666667,318.2833333,0,0,0
1081,1003.166667,324.8333333,318.3722222,0,0,0
1101,1012.7,326.1666667,312.2166667,0,0,0
1081,1032.8,308.8333333,305.55,0,0,0
1110,1051.766667,321.6666667,311.9,0,0,0
1052,1065.3,318.3333333,314.4166667,0,0,0
1089,1070.283333,315.5,312.4638889,0,0,0
1114,1094.4,324.6666667,306.3277778,0,0,0
1109,1108.466667,320.6666667,303.8277778,0,0,0
1098,1094.966667,312.5,302.3694444,0,0,0
1122,1101.066667,335,304.3833333,0,0,0
1184,1100.033333,328,302.6055556,0,0,0
1191,1120.133333,322.5,302.95,0,0,0
1128,1108.933333,317,308.7111111,0,0,0
1154,1115.866667,315,304.3388889,0,0,0
1122,1112.866667,321.3333333,300.7944444,0,0,0
1149,1110.766667,321.3333333,307.4888889,0,0,0
1222,1112.05,320.8333333,313.1694444,0,0,0
1135,1107.033333,314.6666667,311.0805556,0,0,0
1189,1128.833333,313.6666667,310.6444444,0,0,0
1162,1124.616667,319.1666667,312.6055556,0,0,0
1173,1122.666667,334.3333333,310.5166667,0,0,0
1165,1140.433333,344.5,310.6277778,0,0,0
1247,1138.266667,339.3333333,316.8444444,0,0,0
1308,1150.5,336.3333333,315.2777778,0,0,0
1223,1153.533333,345.6666667,314.5,0,0,0
1198,1144.533333,334.1666667,315.4722222,0,0,0
1216,1124.2,329.1666667,316.4388889,0,0,0
1217,1139.266667,325.5,312.0388889,0,0,0
1276,1130.333333,334.3333333,312.9222222,0,0,0
1284,1121.5,322.5,313.6222222,0,0,0
1192,1099.816667,324.6666667,312.6555556,0,0,0
1198,1082,321,314.1388889,0,0,0
1130,1042.766667,319.5,309.7333333,0,0,0
1114,1018.766667,319.8333333,310.2166667,0,0,0
980,958.2,333.5,311.1111111,0,0,0
1061,927.3666667,323.3333333,309.5888889,0,0,0
969,891.7,333,308.7111111,0,0,0
989,868.8666667,330.8333333,310.7222222,0,0,0
886,848.0166667,330.1666667,307.2111111,0,0,0
883,799.4,327.6666667,313.9,0,0,0
787,741.6666667,316,317.9333333,0,0,0
776,710.5,326.1666667,322.4888889,0,0,0
730,694.3,322,319.7722222,0,0,0
743,677.4,326.8333333,320.2611111,0,0,0
747,635.55,318.5,323.8694444,0,0,0
652,626.4333333,287,321.7222222,0,0,0
611,591.75,318.1666667,318.45,0,0,0
582,558.2333333,302.6666667,318.0833333,0,0,0
529,550.9,282.6666667,320.9833333,0,0,0
518,521.85,295.8333333,318.7888889,0,0,0
485,500.0666667,302.8333333,309.6055556,0,0,0
510,480.4,313.3333333,311.5222222,0,0,0
476,468.6,328.1666667,310.0666667,0,0,0
478,448.9666667,305.8333333,306.925,0,0,0
432,429.1333333,318,308.8888889,0,0,0
455,412.4333333,300.3333333,309.0388889,0,0,0
434,389.1,289.8333333,309.6833333,0,0,0
398,367.5666667,334.6666667,314.9444444,0,0,0
364,341.9833333,328,318.7527778,0,0,0
336,316.6,323.8333333,312.1,0,0,0
317,293.9333333,324.5,318.3388889,0,0,0
302,275.6333333,315.8333333,311.7777778,0,0,0
250,260.3333333,322.3333333,309.8805556,0,0,0
258,239.3,331,309.0277778,0,0,0
229,228.9166667,333.8333333,307.7777778,0,0,0
256,216.3,319.6666667,312.6333333,0,0,0
232,206.5666667,324.3333333,306.0555556,0,0,0
207,198.7666667,296.6666667,306.4111111,0,0,0
201,194.4,303.1666667,313.9805556,0,0,0
213,182.1833333,317,315.4305556,0,0,0
161,171.1,315.3333333,314.0555556,0,0,0
194,166.5,313,314.4777778,0,0,0
198,153.5333333,324.6666667,313.7916667,0,0,0
173,158.5944444,311.8333333,304.5740741,0,0,0
161,147.9388889,314.1666667,299.6898148,0,0,0
138,145.2,309.8333333,301.6222222,0,0,0
165,138.2333333,321.5,305.0944444,0,0,0
149,135.5,317.5,309.0055556,0,0,0
132,132.1,306.1666667,308.3555556,0,0,0
153,132.3,298.8333333,305.7333333,0,0,0
133,124.4,316,305.3833333,0,0,0
137,126.9666667,327.8333333,310.4555556,0,0,0
158,119.3833333,304,305.7722222,0,0,0
124,121.6333333,301,300.2277778,0,0,0
124,120.6166667,312,303.2138889,0,0,0
154,124.4,305.1666667,305.2833333,0,0,0
133,128.7833333,314.3333333,312.7611111,0,0,0
158,129,308.1666667,318.4611111,0,0,0
129,125.3166667,323.6666667,317.6861111,0,0,0
117,133.5,312.1666667,316.6,0,0,0
146,151.7,277.5,313.5833333,0,0,0
133,153.9166667,319.8333333,315.8833333,0,0,0
192,171.2333333,307.1666667,317.3777778,0,0,0
167,186.1,328.1666667,316.3833333,0,0,0
213,201.8333333,318.8333333,314.5555556,0,0,0
201,220.8666667,326.6666667,316.3944444,0,0,0
268,243.3833333,332,317.0055556,0,0,0
288,278.3,320,315.1972222,0,0,0
321,320.9666667,322.6666667,318.1055556,0,0,0
